COD_TIPO_DATO;TIPO_DATO;IDENTIFICADOR_MINT;COD_NDP;DIRECCION_COMPLETA;DIRECCION AUXILIAR;COD_VIAL;CLASE_VIAL;PARTICULAR_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LONGITUD;LATITUD
60001;APARCABICICLETAS;162728;20111962;CALLE DE LA RETAMA 4;CENTRO COMERCIAL MENDEZ ALVARO;874;CALLE;DE LA;RETAMA;NUMERO;4;7;Atocha;2;Arganzuela;442733,8769;4471833,996;-3.67478315;40.39514055
60001;APARCABICICLETAS;3545009;31049409;#N/A;CENTRO DEPORTIVO BMX;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Legazpi;2;Arganzuela;441425,6352;4470676,198;-3.69009102;40.3846195
60001;APARCABICICLETAS;3542121;31052306;PLAZA DE DAOIZ Y VELARDE 5;POLIDEPORTIVO DAOIZ Y VELARDE;31004361;PLAZA;DE;DAOIZ Y VELARDE;NUMERO;5;1;Pacífico;3;Retiro;442484,2242;4472509,267;-3.67778569;40.40120656
60001;APARCABICICLETAS;3542152;20088240;CALLE DE TELLEZ 31;CENTRO DEPORTIVO MUNICIPAL DAOIZ Y VELARDE;738300;CALLE;DE;TELLEZ;NUMERO;31;1;Pacífico;3;Retiro;442447,9714;4472557,023;-3.67821719;40.40163426
60001;APARCABICICLETAS;3542222;31051005;AVENIDA DE LA CIUDAD DE BARCELONA 156;ENTRADA PLAZA DAOIZ Y VELARDE;171800;AVENIDA;DE LA;CIUDAD DE BARCELONA;NUMERO;156;1;Pacífico;3;Retiro;442499,2035;4472644,739;-3.67762142;40.402428
60001;APARCABICICLETAS;3542809;11011222;AVENIDA DE LA CIUDAD DE BARCELONA 79;ESTACIÓN DE METRO PACÍFICO;171800;AVENIDA;DE LA;CIUDAD DE BARCELONA;NUMERO;79;1;Pacífico;3;Retiro;442728,1251;4472534,244;-3.67491391;40.40144838
60001;APARCABICICLETAS;3543425;11010631;CALLE DE FUENTERRABIA 2;EN LA REAL FABRICA DE TAPICES;317800;CALLE;DE;FUENTERRABIA;NUMERO;2;1;Pacífico;3;Retiro;442088,4138;4473057,694;-3.68249964;40.40611965
60001;APARCABICICLETAS;3543373;20107314;PASEO DE LA REINA CRISTINA 4;PANTEÓN DE HOMBRES ILUSTRES;635100;PASEO;DE LA;REINA CRISTINA;NUMERO;4;1;Pacífico;3;Retiro;441956,4347;4473100,641;-3.68405885;40.40649734
60001;APARCABICICLETAS;3569265;11010748;AVENIDA DE LA CIUDAD DE BARCELONA 25;ESTACIÓN DE METRO PELAYO;171800;AVENIDA;DE LA;CIUDAD DE BARCELONA;NUMERO;25;1;Pacífico;3;Retiro;442239,8183;4472858,408;-3.68069734;40.40433489
60001;APARCABICICLETAS;3547888;20118541;CALLE DEL CERRO DE LA PLATA 4;EMPRESA MUNICIPAL DE TRANSPORTES;167590;CALLE;DEL;CERRO DE LA PLATA;NUMERO;4;2;Adelfas;3;Retiro;442744,8173;4472432,193;-3.67470804;40.40053019
60001;APARCABICICLETAS;3548012;31037836;CALLE DE LUIS PEIDRO 2;CENTRO CULTURAL LUIS PEIDRÓ;447600;CALLE;DE;LUIS PEIDRO;NUMERO;2;2;Adelfas;3;Retiro;442856,6101;4472052,499;-3.67335666;40.39711738
60001;APARCABICICLETAS;121719;11011582;CALLE DEL DOCTOR ESQUERDO 189;BIBLIOTECA RETIRO;241300;CALLE;DEL;DOCTOR ESQUERDO;NUMERO;189;2;Adelfas;3;Retiro;442939,7989;4472768,911;-3.67244067;40.40357692
60001;APARCABICICLETAS;120312;20045674;CALLE DE VALDERRIBAS 99;Espacio de Igualdad Retiro (Elena Arnedo Soriano);763900;CALLE;DE;VALDERRIBAS;NUMERO;99;2;Adelfas;3;Retiro;443312,5694;4472638,494;-3.66803633;40.40242751
60001;APARCABICICLETAS;3557945;11013634;CALLE DE JUAN ESPLANDIU 2;CEIP CIUDAD DE ROMA;412350;CALLE;DE;JUAN ESPLANDIU;NUMERO;2;3;Estrella;3;Retiro;443614,6249;4474137,759;-3.66460981;40.41595423
60001;APARCABICICLETAS;3557946;11012057;CALLE DE JUAN ESPLANDIU 1;CEIP CIUDAD DE ROMA;412350;CALLE;DE;JUAN ESPLANDIU;NUMERO;1;3;Estrella;3;Retiro;443509,7704;4474097,362;-3.66584206;40.4155832
60001;APARCABICICLETAS;124711;11011778;PLAZA DEL CONDE DE CASAL 5;EN LA GLORIETA;205000;PLAZA;DEL;CONDE DE CASAL;NUMERO;5;3;Estrella;3;Retiro;443192,5716;4473110,496;-3.66949248;40.40667139
60001;APARCABICICLETAS;128692;11012057;CALLE DE JUAN ESPLANDIU 1;AL LADO DEL CEIP CIUDAD DE ROMA, EN LA ENTRADA DEL PARQUE;412350;CALLE;DE;JUAN ESPLANDIU;NUMERO;1;3;Estrella;3;Retiro;443505,5725;4474023,492;-3.66588497;40.41491746
60001;APARCABICICLETAS;130122;11012086;CALLE DE JUAN ESPLANDIU 13;EN LA PARTE DE LAS OFICINAS;412350;CALLE;DE;JUAN ESPLANDIU;NUMERO;13;3;Estrella;3;Retiro;443597,573;4474358,491;-3.66483036;40.41794156
60001;APARCABICICLETAS;128679;11012040;CALLE DEL DOCTOR ESQUERDO 107;ESTACIÓN DE METRO SAINZ DE BARANDA;241300;CALLE;DEL;DOCTOR ESQUERDO;NUMERO;107;3;Estrella;3;Retiro;443216,2206;4474016,881;-3.66929468;40.41483821
60001;APARCABICICLETAS;4749615;20066362;CALLE DE JOSE MARTINEZ DE VELASCO 18;M-86 Centro Deportivo M86;404400;CALLE;DE;JOSE MARTINEZ DE VELASCO;NUMERO;18;3;Estrella;3;Retiro;443385,9805;4474061,505;-3.66729787;40.41525177
60001;APARCABICICLETAS;4749630;11011966;CALLE DEL PEZ VOLADOR 30;REAL CANOA NATACIÓN CLUB;586700;CALLE;DEL;PEZ VOLADOR;NUMERO;30;3;Estrella;3;Retiro;443587,2331;4473869,645;-3.66490888;40.41353706
60001;APARCABICICLETAS;4749631;11011966;CALLE DEL PEZ VOLADOR 30;REAL CANOA NATACIÓN CLUB;586700;CALLE;DEL;PEZ VOLADOR;NUMERO;30;3;Estrella;3;Retiro;443591,528;4473877,418;-3.66485895;40.41360738
60001;APARCABICICLETAS;4749632;11011966;CALLE DEL PEZ VOLADOR 30;REAL CANOA NATACIÓN CLUB;586700;CALLE;DEL;PEZ VOLADOR;NUMERO;30;3;Estrella;3;Retiro;443586,6082;4473873,098;-3.66491655;40.41356813
60001;APARCABICICLETAS;4749633;11011966;CALLE DEL PEZ VOLADOR 30;REAL CANOA NATACIÓN CLUB;586700;CALLE;DEL;PEZ VOLADOR;NUMERO;30;3;Estrella;3;Retiro;443581,6584;4473869,739;-3.66497459;40.41353753
60001;APARCABICICLETAS;4795850;11011826;CALLE DE LA LIRA 10;Colegio Pureza de María;439100;CALLE;DE LA;LIRA;NUMERO;10;3;Estrella;3;Retiro;443304,9137;4473290,925;-3.66818466;40.40830445
60001;APARCABICICLETAS;3540487;11012679;CALLE DE O'DONNELL 4;C/V AVENIDA DE MENENDEZ PELAYO;544600;CALLE;DE;O'DONNELL;NUMERO;4;4;Ibiza;3;Retiro;442336,8131;4474763,944;-3.67972705;40.42150768
60001;APARCABICICLETAS;3540610;11012364;CALLE DEL DOCE DE OCTUBRE 1;FRENTE AL PARQUE DEL RETIRO;239500;CALLE;DEL;DOCE DE OCTUBRE;NUMERO;1;4;Ibiza;3;Retiro;442512,2993;4474103,731;-3.67759891;40.41557228
60001;APARCABICICLETAS;3565249;11012609;CALLE DE O'DONNELL 36;CALLE O´DONNEL 36;544600;CALLE;DE;O'DONNELL;NUMERO;36;4;Ibiza;3;Retiro;442795,4766;4474747,145;-3.67431923;40.421388
60001;APARCABICICLETAS;3553745;11012758;PLAZA DE LA INDEPENDENCIA 9;ROTONDA PUERTA DE ALCALÁ;372700;PLAZA;DE LA;INDEPENDENCIA;NUMERO;9;5;Jerónimos;3;Retiro;441534,6734;4474557,434;-3.68916296;40.41959136
60001;APARCABICICLETAS;3553892;11012723;CALLE DE ALCALA 54;FRENTE A LA AGENCIA ESPAÑOLA DE CONSUMO, SEGURIDAD ALIMENTARIA Y NUTRICIÓN;18900;CALLE;DE;ALCALA;NUMERO;54;5;Jerónimos;3;Retiro;441410,8494;4474556,507;-3.69062235;40.41957429
60001;APARCABICICLETAS;3553943;11012744;CALLE DE ALFONSO XII 12;C/V CALLE MONTALBAN;27500;CALLE;DE;ALFONSO XII;NUMERO;12;5;Jerónimos;3;Retiro;441542,0755;4474394,733;-3.68906076;40.41812618
60001;APARCABICICLETAS;3553949;11012745;CALLE DE ALFONSO XII 14;HOTEL PALACIO DEL RETIRO;27500;CALLE;DE;ALFONSO XII;NUMERO;14;5;Jerónimos;3;Retiro;441541,9434;4474371,666;-3.68906019;40.41791838
60001;APARCABICICLETAS;3554461;11012987;PASEO DE LA INFANTA ISABEL 11;MUSEO NACIONAL DE ANTROPOLOGÍA;373100;PASEO;DE LA;INFANTA ISABEL;NUMERO;11;5;Jerónimos;3;Retiro;441528,1647;4473213,887;-3.68911619;40.40748755
60001;APARCABICICLETAS;3554462;11012964;CALLE DE ALFONSO XII 64;AECOM (Asociación de empresas de la construcción de Madrid);27500;CALLE;DE;ALFONSO XII;NUMERO;64;5;Jerónimos;3;Retiro;441552,2192;4473293,593;-3.68884003;40.40820727
60001;APARCABICICLETAS;3554495;11012968;CALLE DE CLAUDIO MOYANO 1;CONSEJO SUPERIOR DE INVESTIGACIONES;172700;CALLE;DE;CLAUDIO MOYANO;NUMERO;1;5;Jerónimos;3;Retiro;441541,7497;4473471,313;-3.68897974;40.40980753
60001;APARCABICICLETAS;3554625;11012872;PLAZA DE LA LEALTAD 5;HOTEL RITZ;432700;PLAZA;DE LA;LEALTAD;NUMERO;5;5;Jerónimos;3;Retiro;441215,9289;4474133,153;-3.6928807;40.41574677
60001;APARCABICICLETAS;3554928;11012789;CALLE DE MONTALBAN 3;EN LA ENTRADA DEL AYUNTAMIENTO DE MADRID;515000;CALLE;DE;MONTALBAN;NUMERO;3;5;Jerónimos;3;Retiro;441345,6373;4474403,596;-3.69137689;40.41819221
60001;APARCABICICLETAS;3555722;31014460;CALLE DEL POETA ESTEBAN DE VILLEGAS 1;DENTRO DEL AREA INFANTIL;600650;CALLE;DEL;POETA ESTEBAN DE VILLEGAS;NUMERO;1;5;Jerónimos;3;Retiro;442088,7145;4473339,067;-3.6825217;40.40865442
60001;APARCABICICLETAS;4740793;11012783;CALLE DE MONTALBAN 4;FRENTE AL AYUNTAMIENTO DE MADRID;515000;CALLE;DE;MONTALBAN;NUMERO;4;5;Jerónimos;3;Retiro;441366,4632;4474384,104;-3.69112963;40.41801808
60001;APARCABICICLETAS;4741045;11012789;CALLE DE MONTALBAN 3;EN LA ENTRADA DEL AYUNTAMIENTO DE MADRID;515000;CALLE;DE;MONTALBAN;NUMERO;3;5;Jerónimos;3;Retiro;441358,6769;4474402,704;-3.69122311;40.41818509
60001;APARCABICICLETAS;3554534;11012952;CALLE DE RUIZ DE ALARCON 27;PLAZA DE MURILLO;651000;CALLE;DE;RUIZ DE ALARCON;NUMERO;27;5;Jerónimos;3;Retiro;441328,1286;4473788,059;-3.69152648;40.41264591
60001;APARCABICICLETAS;3551763;11013570;CALLE DE PIO BAROJA 4;COLEGIO PÚBLICO ESCUELAS AGUIRRE;596850;CALLE;DE;PIO BAROJA;NUMERO;4;6;Ni?o Jes?s;3;Retiro;442801,7263;4473973,852;-3.67417602;40.4144222
60001;APARCABICICLETAS;3557020;11013761;CALLE DE VILLANUEVA 12;MUSEO ARQUEOLÓGICO NACIONAL;787800;CALLE;DE;VILLANUEVA;NUMERO;12;1;Recoletos;4;Salamanca;441575,1053;4474897,211;-3.68871761;40.42265508
60001;APARCABICICLETAS;3557113;11013678;PLAZA DE LA INDEPENDENCIA 2;ROTONDA PUERTA DE ALCALÁ;372700;PLAZA;DE LA;INDEPENDENCIA;NUMERO;2;1;Recoletos;4;Salamanca;441527,338;4474633,835;-3.68925644;40.4202791
60001;APARCABICICLETAS;3557117;11013680;PLAZA DE LA INDEPENDENCIA 4;ROTONDA PUERTA DE ALCALÁ;372700;PLAZA;DE LA;INDEPENDENCIA;NUMERO;4;1;Recoletos;4;Salamanca;441560,0216;4474656,767;-3.68887331;40.42048798
60001;APARCABICICLETAS;3557426;11013814;CALLE DEL CONDE DE ARANDA 1;CALLE CONDE DE ARANDA 1;204400;CALLE;DEL;CONDE DE ARANDA;NUMERO;1;1;Recoletos;4;Salamanca;441618,2513;4474807,004;-3.68820076;40.42184547
60001;APARCABICICLETAS;3562088;11013990;CALLE DE HERMOSILLA 12;C/V C. SERRANO;360000;CALLE;DE;HERMOSILLA;NUMERO;12;1;Recoletos;4;Salamanca;441689,2496;4475319,257;-3.68741086;40.42646508
60001;APARCABICICLETAS;3562530;11014488;CALLE DE NUÑEZ DE BALBOA 25;ZONA COMERCIAL;542800;CALLE;DE;NUÑEZ DE BALBOA;NUMERO;25;1;Recoletos;4;Salamanca;442069,1787;4475047,003;-3.68290747;40.42403902
60001;APARCABICICLETAS;3540394;11013994;CALLE DE JORGE JUAN 4;CALLE DE JORGE JUAN CV CALLE SERRANO;397400;CALLE;DE;JORGE JUAN;NUMERO;4;1;Recoletos;4;Salamanca;441646,7839;4475035,984;-3.68788545;40.42391024
60001;APARCABICICLETAS;3540442;11013897;CALLE DE CLAUDIO COELLO 26;ZONA COMERCIAL;172600;CALLE;DE;CLAUDIO COELLO;NUMERO;26;1;Recoletos;4;Salamanca;441741,0388;4474976,738;-3.68676899;40.42338313
60001;APARCABICICLETAS;130831;11013649;CALLE DE ALCALA 53;AL LADO DE Casa de América;18900;CALLE;DE;ALCALA;NUMERO;53;1;Recoletos;4;Salamanca;441297,9448;4474572,115;-3.69195457;40.41970694
60001;APARCABICICLETAS;131013;11013824;PLAZA DE LA INDEPENDENCIA 6;ROTONDA PUERTA DE ALCALÁ;372700;PLAZA;DE LA;INDEPENDENCIA;NUMERO;6;1;Recoletos;4;Salamanca;441643,4416;4474633,731;-3.68788793;40.42028631
60001;APARCABICICLETAS;131263;11013863;CALLE DE LAGASCA 2;ESTACIÓN DE METRO RETIRO;428100;CALLE;DE;LAGASCA;NUMERO;2;1;Recoletos;4;Salamanca;441823,5343;4474686,564;-3.68577004;40.42077487
60001;APARCABICICLETAS;132154;11014619;CALLE DE O'DONNELL 7;CERCANO A LA CASA ÁRABE;544600;CALLE;DE;O'DONNELL;NUMERO;7;1;Recoletos;4;Salamanca;442258,5816;4474775,51;-3.68065023;40.42160645
60001;APARCABICICLETAS;135605;11013902;CALLE DE GOYA 10;I.E.S BEATRIZ GALINDO;341900;CALLE;DE;GOYA;NUMERO;10;1;Recoletos;4;Salamanca;441793,5852;4475179,516;-3.68616817;40.42521353
60001;APARCABICICLETAS;139324;11014069;CALLE DE DON RAMON DE LA CRUZ 2;C/V C. SERRANO;248700;CALLE;DE;DON RAMON DE LA CRUZ;NUMERO;2;1;Recoletos;4;Salamanca;441737,4097;4475624,493;-3.68687113;40.42921817
60001;APARCABICICLETAS;4740917;11013652;CALLE DE ALCALA 59;Centro Ruso de Ciencia y Cultura. FRENTE AL AYUNTAMIENTO;18900;CALLE;DE;ALCALA;NUMERO;59;1;Recoletos;4;Salamanca;441355,9189;4474580,611;-3.69127203;40.41978757
60001;APARCABICICLETAS;138086;11014344;CALLE DE VELAZQUEZ 56;CENTRO DE NEGOCIOS VELAZQUEZ;773000;CALLE;DE;VELAZQUEZ;NUMERO;56;1;Recoletos;4;Salamanca;441996,1101;4475439,194;-3.68380455;40.42756698
60001;APARCABICICLETAS;3562553;11014560;CALLE DE NUÑEZ DE BALBOA 16;CALLE NUÑEZ DE BALBOA 16;542800;CALLE;DE;NUÑEZ DE BALBOA;NUMERO;16;1;Recoletos;4;Salamanca;442065,2759;4474974,428;-3.68294686;40.42338496
60001;APARCABICICLETAS;3536142;11015391;PLAZA DE MANUEL BECERRA 17;CERCANO A LA ESTACIÓN DE METRO (MANUEL BECERRA);460815;PLAZA;DE;MANUEL BECERRA;NUMERO;17;2;Goya;4;Salamanca;443270,0497;4475432,555;-3.66878654;40.42759502
60001;APARCABICICLETAS;133293;31048466;CALLE DE JORGE JUAN 123;REAL CASA DE LA MONEDA;397400;CALLE;DE;JORGE JUAN;NUMERO;123;2;Goya;4;Salamanca;443088,1686;4474945,741;-3.67088701;40.42319713
60001;APARCABICICLETAS;133618;11015545;CALLE DE LOMBIA 18;PALACIO DE LOS DEPORTES;440600;CALLE;DE;LOMBIA;NUMERO;18;2;Goya;4;Salamanca;442940,8778;4474972,175;-3.67262556;40.42342517
60001;APARCABICICLETAS;3536280;31050016;CALLE DEL DOCTOR ESQUERDO 38;ESTACIÓN DE METRO O´DONNEL;241300;CALLE;DEL;DOCTOR ESQUERDO;NUMERO;38;2;Goya;4;Salamanca;443232,8687;4474777,116;-3.66916632;40.42168795
60001;APARCABICICLETAS;3532967;11016537;PASEO DEL MARQUES DE ZAFRA 16;C.P. AMADOR DE LOS RÍOS;488600;PASEO;DEL;MARQUES DE ZAFRA;NUMERO;16;3;Fuente del Berro;4;Salamanca;443449,5472;4475294,649;-3.66665832;40.42636491
60001;APARCABICICLETAS;131337;20182773;CALLE DE ELVIRA 31;POLIDEPORTIVO FUENTE DEL BERRO;261800;CALLE;DE;ELVIRA;NUMERO;31;3;Fuente del Berro;4;Salamanca;443574,0258;4474700,924;-3.66513828;40.42102478
60001;APARCABICICLETAS;138273;11016812;PLAZA DE MANUEL BECERRA 15;Universidad Rey Juan Carlos Campus de Madrid - Manuel Becerra;460815;PLAZA;DE;MANUEL BECERRA;NUMERO;15;3;Fuente del Berro;4;Salamanca;443326,2786;4475475,664;-3.66812754;40.4279872
60001;APARCABICICLETAS;3540328;11017103;CALLE DEL DOCTOR GOMEZ ULLA 11;POLIDEPORTIVO EVA DUARTE;242000;CALLE;DEL;DOCTOR GOMEZ ULLA;NUMERO;11;4;Guindalera;4;Salamanca;443381,8939;4475775,323;-3.66749863;40.43069048
60001;APARCABICICLETAS;3558139;11018667;CALLE DE AGUSTIN DURAN 33;PARROQUIA NUESTRA SEÑORA DE HENAR;10100;CALLE;DE;AGUSTIN DURAN;NUMERO;33;4;Guindalera;4;Salamanca;442863,3016;4476439,203;-3.67367185;40.43663558
60001;APARCABICICLETAS;138853;31026268;PLAZA DE MANUEL BECERRA 8;EN LA PLAZA;460815;PLAZA;DE;MANUEL BECERRA;NUMERO;8;4;Guindalera;4;Salamanca;443271,5785;4475560,497;-3.66877993;40.4287477
60001;APARCABICICLETAS;141419;11017699;CALLE DE ALCALA 237;PLAZA DE TOROS DE LAS VENTAS;18900;CALLE;DE;ALCALA;NUMERO;237;4;Guindalera;4;Salamanca;443720,5771;4475829,491;-3.66351077;40.43120144
60001;APARCABICICLETAS;142259;11017387;AVENIDA DE LOS TOREROS 5;Biblioteca Pública Municipal Buenavista;746500;AVENIDA;DE LOS;TOREROS;NUMERO;5;4;Guindalera;4;Salamanca;443082,5805;4475921,5;-3.67104024;40.43198689
60001;APARCABICICLETAS;145954;11018853;CALLE DE FRANCISCO SILVELA 66;C/V CALLE DE MÉJICO;310200;CALLE;DE;FRANCISCO SILVELA;NUMERO;66;4;Guindalera;4;Salamanca;442731,5832;4476317,505;-3.67521381;40.43553021
60001;APARCABICICLETAS;147565;31041250;AVENIDA DE CAMILO JOSE CELA 6;C.P. GUINDALERA;31000253;AVENIDA;DE;CAMILO JOSE CELA;NUMERO;6;4;Guindalera;4;Salamanca;443404,5806;4476459,496;-3.6672921;40.4368554
60001;APARCABICICLETAS;148778;11018900;CALLE DE PILAR DE ZARAGOZA 93;CENTRO MUNICIPAL MOSCARDÓ;593300;CALLE;DE;PILAR DE ZARAGOZA;NUMERO;93;4;Guindalera;4;Salamanca;442801,8948;4476577,333;-3.67440826;40.43787571
60001;APARCABICICLETAS;3531472;11018436;CALLE DE MARTINEZ IZQUIERDO 43;CALLE DE MARTINEZ IZQUIERDO 43;491000;CALLE;DE;MARTINEZ IZQUIERDO;NUMERO;43;4;Guindalera;4;Salamanca;443396,6821;4476202,176;-3.66736231;40.43453679
60001;APARCABICICLETAS;139444;11017571;AVENIDA DE LOS TOREROS 45;MOVIDO A AVENIDA DE LOS TOREROS (CLUB DEPORTIVO CALDEIRO);746500;AVENIDA;DE LOS;TOREROS;NUMERO;45;4;Guindalera;4;Salamanca;443477,305;4475969,516;-3.66639112;40.43244635
60001;APARCABICICLETAS;3556112;11019214;CALLE DE LAS MARTIRES CONCEPCIONISTAS 23;TRIBUNAL DE CUENTAS;492200;CALLE;DE LAS;MARTIRES CONCEPCIONISTAS;NUMERO;23;5;Lista;4;Salamanca;443112,4027;4475640,705;-3.67066354;40.42945938
60001;APARCABICICLETAS;142279;11019099;CALLE DE JUAN BRAVO 62;EN LA ESTACIÓN DE METRO DIEGO DE LEÓN;411300;CALLE;DE;JUAN BRAVO;NUMERO;62;5;Lista;4;Salamanca;442852,617;4475962,311;-3.67375494;40.43233877
60001;APARCABICICLETAS;148326;11018938;CALLE DE MARIA DE MOLINA 62;EMBAJADA DE ALBANIA;477300;CALLE;DE;MARIA DE MOLINA;NUMERO;62;5;Lista;4;Salamanca;442453,5664;4476516,43;-3.67850952;40.43730303
60001;APARCABICICLETAS;4737309;11019596;CALLE DE JUAN BRAVO 16;CALLE JUAN BRAVO 16;411300;CALLE;DE;JUAN BRAVO;NUMERO;16;6;Castellana;4;Salamanca;442054,0605;4476007,707;-3.68317325;40.43269247
60001;APARCABICICLETAS;3562592;11019723;CALLE DEL MARQUES DE VILLAMAGNA 3;TORRE SERRANO;488200;CALLE;DEL;MARQUES DE VILLAMAGNA;NUMERO;3;6;Castellana;4;Salamanca;441646,6928;4475661,088;-3.6879439;40.42954147
60001;APARCABICICLETAS;3563498;11019873;CALLE DE SERRANO 102;SAN FRANCISCO DE BORJA;710300;CALLE;DE;SERRANO;NUMERO;102;6;Castellana;4;Salamanca;441779,8043;4476165,888;-3.68642095;40.43409828
60001;APARCABICICLETAS;143432;11019748;PASEO DE LA CASTELLANA 40;Museo de Arte Público;153600;PASEO;DE LA;CASTELLANA;NUMERO;40;6;Castellana;4;Salamanca;441664,7847;4476064,132;-3.68776761;40.43317356
60001;APARCABICICLETAS;148185;11020044;CALLE DE NUÑEZ DE BALBOA 125;Agencia Estatal de Administración Tributaria;542800;CALLE;DE;NUÑEZ DE BALBOA;NUMERO;125;6;Castellana;4;Salamanca;442181,5863;4476536,513;-3.68171795;40.43746508
60001;APARCABICICLETAS;3544532;11019915;CALLE DEL PRINCIPE DE VERGARA 61;COLEGIO REINA VICTORIA;610450;CALLE;DEL;PRINCIPE DE VERGARA;NUMERO;61;6;Castellana;4;Salamanca;442352,3269;4476116,485;-3.67966684;40.43369312
60001;APARCABICICLETAS;3562711;11019862;CALLE DE PADILLA 1;CALLE DE PADILLA 1;555800;CALLE;DE;PADILLA;NUMERO;1;6;Castellana;4;Salamanca;441767,8801;4475904,092;-3.68653755;40.43173906
60001;APARCABICICLETAS;3541694;11021652;CALLE DEL PRINCIPE DE VERGARA 187;PLAZA DE RODRIGO URIA;610450;CALLE;DEL;PRINCIPE DE VERGARA;NUMERO;187;1;El Viso;5;Chamartín;442488,3171;4477665,747;-3.67820386;40.44765903
60001;APARCABICICLETAS;3556929;11021069;AVENIDA DE CONCHA ESPINA 32;C.E.I.P. San Francisco de Asís;203700;AVENIDA;DE;CONCHA ESPINA;NUMERO;32;1;El Viso;5;Chamartín;442377,7272;4478092,615;-3.67954663;40.4514968
60001;APARCABICICLETAS;150558;11020541;CALLE DE PEDRO DE VALDIVIA 6;Escuela Técnica Superior de Ingenieros Industriales UPM;575300;CALLE;DE;PEDRO DE VALDIVIA;NUMERO;6;1;El Viso;5;Chamartín;441517,6608;4476755,797;-3.68956573;40.43939407
60001;APARCABICICLETAS;154330;31048666;CALLE DE SERRANO 131;I.E.S. RAMIRO DE MAEZTU;710300;CALLE;DE;SERRANO;NUMERO;131;1;El Viso;5;Chamartín;441795,9073;4477137,153;-3.68632008;40.44284902
60001;APARCABICICLETAS;156740;11021619;CALLE DEL PRINCIPE DE VERGARA 139;COLEGIO PÚBLICO PINTOR ROSALES;610450;CALLE;DEL;PRINCIPE DE VERGARA;NUMERO;139;1;El Viso;5;Chamartín;442452,6295;4477327,677;-3.67859405;40.44461106
60001;APARCABICICLETAS;157999;20009078;AVENIDA DEL DOCTOR ARCE 1;AL LADO DE LA FUENTE DE LOS DELFINES;239700;AVENIDA;DEL;DOCTOR ARCE;NUMERO;1;1;El Viso;5;Chamartín;441924,5903;4477426,518;-3.68482926;40.44546475
60001;APARCABICICLETAS;158867;11020485;PASEO DE LA CASTELLANA 110;CERCA DE ESTACIÓN DE METRO NUEVOS MINISTERIOS;153600;PASEO;DE LA;CASTELLANA;NUMERO;110;1;El Viso;5;Chamartín;441427,1337;4477494,174;-3.69070114;40.44603933
60001;APARCABICICLETAS;3566709;11020909;AVENIDA DE CONCHA ESPINA 2;ESTADIO SANTIAGO BERNABÉU;203700;AVENIDA;DE;CONCHA ESPINA;NUMERO;2;1;Hispanoamérica;5;Chamartín;441501,2233;4478168,286;-3.68988962;40.45211725
60001;APARCABICICLETAS;3550833;11027465;CALLE DEL PADRE CLARET 9;I.E.S. CLARA DEL REY;556150;CALLE;DEL;PADRE CLARET;NUMERO;9;2;Prosperidad;5;Chamartín;443635,9417;4477468,148;-3.66465389;40.44595756
60001;APARCABICICLETAS;3551602;11022809;CALLE DEL CORAZON DE MARIA 25;CERCANO A Oficina de Empleo Prosperidad;210200;CALLE;DEL;CORAZON DE MARIA;NUMERO;25;2;Prosperidad;5;Chamartín;443378,0965;4477150,271;-3.66766591;40.44307645
60001;APARCABICICLETAS;3563464;11022758;CALLE DEL CORAZON DE MARIA 1;SAN ANTONIO MARIA CLARAF;210200;CALLE;DEL;CORAZON DE MARIA;NUMERO;1;2;Prosperidad;5;Chamartín;442984,4072;4476840,408;-3.67228005;40.44025815
60001;APARCABICICLETAS;155190;31025357;CALLE DE SANTA HORTENSIA 30;INSTALACIÓN DEPORTIVA BÁSICA SANTA HORTENSIA;695500;CALLE;DE;SANTA HORTENSIA;NUMERO;30;2;Prosperidad;5;Chamartín;443637,6689;4477231,394;-3.66461251;40.44382488
60001;APARCABICICLETAS;155947;11027467;CALLE DE SANTA HORTENSIA 31;FRENTE A IBM;695500;CALLE;DE;SANTA HORTENSIA;NUMERO;31;2;Prosperidad;5;Chamartín;443444,3898;4477276,399;-3.66689548;40.44421719
60001;APARCABICICLETAS;161723;11022999;CALLE DEL PADRE CLARET 23;Escuela de Danza Broadway;556150;CALLE;DEL;PADRE CLARET;NUMERO;23;2;Prosperidad;5;Chamartín;443692,1521;4477778,188;-3.66401858;40.44875437
60001;APARCABICICLETAS;3541227;20009834;CALLE DEL PRINCIPE DE VERGARA 142;PLAZA DE ANDRÉS SEGOVIA;610450;CALLE;DEL;PRINCIPE DE VERGARA;NUMERO;142;3;Ciudad Jardín;5;Chamartín;442493,5156;4477389,842;-3.67811758;40.44517391
60001;APARCABICICLETAS;3569266;11023438;CALLE DE LUIS LARRAINZA 57;C/LUIS LARRAINZA. C.P. PADRE POVEDA;446600;CALLE;DE;LUIS LARRAINZA;NUMERO;57;3;Ciudad Jardín;5;Chamartín;443358,8718;4478025,585;-3.66797065;40.45096039
